id,timestamp,test_field,_rid,_self,_etag,_attachments,_ts,route_origin,route_destination,traffic_route,traffic_duration,weather_temperature,weather_conditions,weather_rain,weather_snow,new_field_1,new_field_2,new_field_3,array_field,nested_field.sub_field_1,nested_field.sub_field_2,nested_field.sub_field_3,traffic_data.route,traffic_data.duration_in_traffic,weather_data.temperature,weather_data.weather_conditions,weather_data.rain,weather_data.snow,air_quality_data.air_quality_index,air_quality_data.components.co,air_quality_data.components.no,air_quality_data.components.no2,air_quality_data.components.o3,air_quality_data.components.so2,air_quality_data.components.pm2_5,air_quality_data.components.pm10,air_quality_data.components.nh3,route_name
data-2024-12-10T04:10:36.010748-Route 2,2024-12-10T04:10:36.010758,,hCl+AN3ccB8yCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB8yCQAAAAAAAA==/,"""c60894e3-0000-1100-0000-6757bf3c0000""",attachments/,1733803836,,,,,,,,,,,,,,,,Western Ave/A40,1607,279.32,Clouds,0,0,2,247,0,2.83,67.23,1.48,1.04,3.8,0.28,Route 2
data-2024-12-10T04:10:36.303425-Route 3,2024-12-10T04:10:36.303435,,hCl+AN3ccB8zCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB8zCQAAAAAAAA==/,"""c608a6e3-0000-1100-0000-6757bf3c0000""",attachments/,1733803836,,,,,,,,,,,,,,,,A102,927,279.12,Clouds,0,0,2,247,0,3.64,66.52,2.03,1.04,3.6,0.27,Route 3
data-2024-12-10T04:40:37.417865-Route 1,2024-12-10T04:40:37.417876,,hCl+AN3ccB80CQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB80CQAAAAAAAA==/,"""c80864a8-0000-1100-0000-6757c6450000""",attachments/,1733805637,,,,,,,,,,,,,,,,A4 and A315,1034,279.36,Clouds,0,0,2,247,0,3.77,65.8,2.15,1.04,3.57,0.27,Route 1
data-2024-12-10T04:40:38.232478-Route 2,2024-12-10T04:40:38.232487,,hCl+AN3ccB81CQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB81CQAAAAAAAA==/,"""c80887a8-0000-1100-0000-6757c6460000""",attachments/,1733805638,,,,,,,,,,,,,,,,Western Ave/A40,1626,279.16,Clouds,0,0,2,247,0,2.96,67.23,1.58,1.03,3.68,0.28,Route 2
data-2024-12-10T04:40:38.519367-Route 3,2024-12-10T04:40:38.519377,,hCl+AN3ccB82CQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB82CQAAAAAAAA==/,"""c80897a8-0000-1100-0000-6757c6460000""",attachments/,1733805638,,,,,,,,,,,,,,,,A102,927,279.09,Clouds,0,0,2,247,0,3.77,65.8,2.15,1.04,3.57,0.27,Route 3
data-2024-12-10T05:10:39.694697-Route 1,2024-12-10T05:10:39.694708,,hCl+AN3ccB83CQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB83CQAAAAAAAA==/,"""ca08fa90-0000-1100-0000-6757cd4f0000""",attachments/,1733807439,,,,,,,,,,,,,,,,A4 and A315,1072,279.19,Clouds,0,0,2,247,0,3.77,65.8,2.15,1.04,3.57,0.27,Route 1
data-2024-12-10T05:10:40.455605-Route 2,2024-12-10T05:10:40.455615,,hCl+AN3ccB84CQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB84CQAAAAAAAA==/,"""ca081691-0000-1100-0000-6757cd500000""",attachments/,1733807440,,,,,,,,,,,,,,,,M4,1663,279.11,Clouds,0,0,2,247,0,2.96,67.23,1.58,1.03,3.68,0.28,Route 2
data-2024-12-10T05:10:40.732700-Route 3,2024-12-10T05:10:40.732710,,hCl+AN3ccB85CQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB85CQAAAAAAAA==/,"""ca081c91-0000-1100-0000-6757cd500000""",attachments/,1733807440,,,,,,,,,,,,,,,,A102,917,279,Clouds,0,0,2,247,0,3.77,65.8,2.15,1.04,3.57,0.27,Route 3
data-2024-12-10T05:40:42.078347-Route 1,2024-12-10T05:40:42.078357,,hCl+AN3ccB86CQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB86CQAAAAAAAA==/,"""cc0880a9-0000-1100-0000-6757d45a0000""",attachments/,1733809242,,,,,,,,,,,,,,,,A4 and A315,1108,279.1,Clouds,0,0,2,247,0,4.46,65.09,2.41,1.04,3.43,0.28,Route 1
data-2024-12-10T05:40:42.833982-Route 2,2024-12-10T05:40:42.833992,,hCl+AN3ccB87CQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB87CQAAAAAAAA==/,"""cc08b3a9-0000-1100-0000-6757d45a0000""",attachments/,1733809242,,,,,,,,,,,,,,,,M4,1684,278.99,Clouds,0,0,2,247,0,3.43,66.52,1.77,1.01,3.49,0.28,Route 2
data-2024-12-10T05:40:43.146729-Route 3,2024-12-10T05:40:43.146740,,hCl+AN3ccB88CQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB88CQAAAAAAAA==/,"""cc08cea9-0000-1100-0000-6757d45b0000""",attachments/,1733809243,,,,,,,,,,,,,,,,A102,1044,278.94,Clouds,0,0,2,247,0,4.46,65.09,2.41,1.04,3.43,0.28,Route 3
data-2024-12-10T06:10:44.174725-Route 1,2024-12-10T06:10:44.174734,,hCl+AN3ccB89CQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB89CQAAAAAAAA==/,"""cf08b609-0000-1100-0000-6757db640000""",attachments/,1733811044,,,,,,,,,,,,,,,,A4 and A315,1198,279.1,Clouds,0,0,2,247,0,4.46,65.09,2.41,1.04,3.43,0.28,Route 1
data-2024-12-10T06:10:45.021829-Route 2,2024-12-10T06:10:45.021840,,hCl+AN3ccB8+CQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB8+CQAAAAAAAA==/,"""cf08e209-0000-1100-0000-6757db650000""",attachments/,1733811045,,,,,,,,,,,,,,,,M4,2012,278.99,Clouds,0,0,2,247,0,3.43,66.52,1.77,1.01,3.49,0.28,Route 2
data-2024-12-10T06:10:45.295941-Route 3,2024-12-10T06:10:45.295949,,hCl+AN3ccB8-CQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB8-CQAAAAAAAA==/,"""cf08fc09-0000-1100-0000-6757db650000""",attachments/,1733811045,,,,,,,,,,,,,,,,A102,1197,278.94,Clouds,0,0,2,247,0,4.46,65.09,2.41,1.04,3.43,0.28,Route 3
data-2024-12-10T06:40:46.355417-Route 1,2024-12-10T06:40:46.355426,,hCl+AN3ccB9ACQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9ACQAAAAAAAA==/,"""d10846c4-0000-1100-0000-6757e26e0000""",attachments/,1733812846,,,,,,,,,,,,,,,,A4 and A315,1278,279.09,Clouds,0,0,2,250.34,0,7.45,61.51,3.22,1.15,3.3,0.34,Route 1
data-2024-12-10T06:40:47.101482-Route 2,2024-12-10T06:40:47.101493,,hCl+AN3ccB9BCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9BCQAAAAAAAA==/,"""d1086fc4-0000-1100-0000-6757e26f0000""",attachments/,1733812847,,,,,,,,,,,,,,,,Western Ave/A40,2386,278.99,Clouds,0,0,2,250.34,0,5.57,64.37,2.33,1.05,3.33,0.31,Route 2
data-2024-12-10T06:40:47.411122-Route 3,2024-12-10T06:40:47.411139,,hCl+AN3ccB9CCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9CCQAAAAAAAA==/,"""d10889c4-0000-1100-0000-6757e26f0000""",attachments/,1733812847,,,,,,,,,,,,,,,,A102,1665,278.94,Clouds,0,0,2,250.34,0,7.45,61.51,3.22,1.15,3.3,0.34,Route 3
data-2024-12-10T07:10:48.533698-Route 1,2024-12-10T07:10:48.533707,,hCl+AN3ccB9DCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9DCQAAAAAAAA==/,"""d40870ee-0000-1100-0000-6757e9780000""",attachments/,1733814648,,,,,,,,,,,,,,,,A4 and A315,1441,279.06,Clouds,0,0,2,250.34,0,7.45,61.51,3.22,1.15,3.3,0.34,Route 1
data-2024-12-10T07:10:49.380831-Route 2,2024-12-10T07:10:49.380842,,hCl+AN3ccB9ECQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9ECQAAAAAAAA==/,"""d408d5ee-0000-1100-0000-6757e9790000""",attachments/,1733814649,,,,,,,,,,,,,,,,Western Ave/A40,3015,279.05,Clouds,0,0,2,250.34,0,5.57,64.37,2.33,1.05,3.33,0.31,Route 2
data-2024-12-10T07:10:49.882095-Route 3,2024-12-10T07:10:49.882105,,hCl+AN3ccB9FCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9FCQAAAAAAAA==/,"""d40818ef-0000-1100-0000-6757e9790000""",attachments/,1733814649,,,,,,,,,,,,,,,,A102,2336,278.94,Clouds,0,0,2,250.34,0,7.45,61.51,3.22,1.15,3.3,0.34,Route 3
data-2024-12-10T07:40:51.235721-Route 1,2024-12-10T07:40:51.235730,,hCl+AN3ccB9GCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9GCQAAAAAAAA==/,"""d808a7b1-0000-1100-0000-6757f0830000""",attachments/,1733816451,,,,,,,,,,,,,,,,A4 and A315,1447,279.12,Clouds,0,0,1,253.68,0,10.37,58.65,3.73,1.22,3.03,0.38,Route 1
data-2024-12-10T07:40:52.059269-Route 2,2024-12-10T07:40:52.059278,,hCl+AN3ccB9HCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9HCQAAAAAAAA==/,"""d808f2b1-0000-1100-0000-6757f0840000""",attachments/,1733816452,,,,,,,,,,,,,,,,Western Ave/A40,3094,279.03,Clouds,0,0,2,250.34,0,7.97,61.51,2.65,1.08,3.02,0.34,Route 2
data-2024-12-10T07:40:52.490867-Route 3,2024-12-10T07:40:52.490876,,hCl+AN3ccB9ICQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9ICQAAAAAAAA==/,"""d8083ab2-0000-1100-0000-6757f0840000""",attachments/,1733816452,,,,,,,,,,,,,,,,A102,2619,278.87,Clouds,0,0,1,253.68,0,10.37,58.65,3.73,1.22,3.03,0.38,Route 3
data-2024-12-10T08:10:53.799117-Route 1,2024-12-10T08:10:53.799127,,hCl+AN3ccB9JCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9JCQAAAAAAAA==/,"""dc084ade-0000-1100-0000-6757f78e0000""",attachments/,1733818254,,,,,,,,,,,,,,,,A40,1539,279.02,Clouds,0,0,1,253.68,0,10.37,58.65,3.73,1.22,3.03,0.38,Route 1
data-2024-12-10T08:10:54.646977-Route 2,2024-12-10T08:10:54.646986,,hCl+AN3ccB9KCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9KCQAAAAAAAA==/,"""dc08b5de-0000-1100-0000-6757f78e0000""",attachments/,1733818254,,,,,,,,,,,,,,,,M4,3230,278.98,Clouds,0,0,2,250.34,0,7.97,61.51,2.65,1.08,3.02,0.34,Route 2
data-2024-12-10T08:10:55.058553-Route 3,2024-12-10T08:10:55.058562,,hCl+AN3ccB9LCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9LCQAAAAAAAA==/,"""dc08fbde-0000-1100-0000-6757f78f0000""",attachments/,1733818255,,,,,,,,,,,,,,,,A102,2574,278.87,Clouds,0,0,1,253.68,0,10.37,58.65,3.73,1.22,3.03,0.38,Route 3
data-2024-12-10T08:40:56.190475-Route 1,2024-12-10T08:40:56.190485,,hCl+AN3ccB9MCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9MCQAAAAAAAA==/,"""e108a051-0000-1100-0000-6757fe980000""",attachments/,1733820056,,,,,,,,,,,,,,,,A40,1472,279.25,Clouds,0,0,1,253.68,0.01,11.14,58.65,3.87,1.19,2.78,0.38,Route 1
data-2024-12-10T08:40:56.962254-Route 2,2024-12-10T08:40:56.962264,,hCl+AN3ccB9NCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9NCQAAAAAAAA==/,"""e108ef51-0000-1100-0000-6757fe980000""",attachments/,1733820056,,,,,,,,,,,,,,,,M4,2554,279.28,Clouds,0,0,2,250.34,0.01,8.65,60.8,2.77,1.05,2.72,0.34,Route 2
data-2024-12-10T08:40:57.409272-Route 3,2024-12-10T08:40:57.409283,,hCl+AN3ccB9OCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9OCQAAAAAAAA==/,"""e1082e52-0000-1100-0000-6757fe990000""",attachments/,1733820057,,,,,,,,,,,,,,,,A102,2324,279.01,Mist,0,0,1,253.68,0.01,11.14,58.65,3.87,1.19,2.78,0.38,Route 3
data-2024-12-10T09:10:58.628581-Route 1,2024-12-10T09:10:58.628592,,hCl+AN3ccB9PCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9PCQAAAAAAAA==/,"""e6087a18-0000-1100-0000-675805a20000""",attachments/,1733821858,,,,,,,,,,,,,,,,A40,1682,279.45,Clouds,0,0,1,253.68,0.01,11.14,58.65,3.87,1.19,2.78,0.38,Route 1
data-2024-12-10T09:10:59.385111-Route 2,2024-12-10T09:10:59.385122,,hCl+AN3ccB9QCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9QCQAAAAAAAA==/,"""e608f418-0000-1100-0000-675805a30000""",attachments/,1733821859,,,,,,,,,,,,,,,,Western Ave/A40,2377,279.42,Clouds,0,0,2,250.34,0.01,8.65,60.8,2.77,1.05,2.72,0.34,Route 2
data-2024-12-10T09:10:59.788737-Route 3,2024-12-10T09:10:59.788747,,hCl+AN3ccB9RCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9RCQAAAAAAAA==/,"""e6084c19-0000-1100-0000-675805a30000""",attachments/,1733821859,,,,,,,,,,,,,,,,A102,2246,279.09,Clouds,0,0,1,253.68,0.01,11.14,58.65,3.87,1.19,2.78,0.38,Route 3
data-2024-12-10T09:41:00.907043-Route 1,2024-12-10T09:41:00.907054,,hCl+AN3ccB9SCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9SCQAAAAAAAA==/,"""ea08cac0-0000-1100-0000-67580cad0000""",attachments/,1733823661,,,,,,,,,,,,,,,,A40,1684,279.47,Clouds,0,0,1,253.68,0.05,10.97,59.37,4.11,1.17,2.7,0.38,Route 1
data-2024-12-10T09:41:01.723544-Route 2,2024-12-10T09:41:01.723554,,hCl+AN3ccB9TCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9TCQAAAAAAAA==/,"""ea081ec1-0000-1100-0000-67580cad0000""",attachments/,1733823661,,,,,,,,,,,,,,,,Western Ave/A40,2129,279.51,Clouds,0,0,2,250.34,0.04,8.65,61.51,2.95,1.02,2.61,0.34,Route 2
data-2024-12-10T09:41:02.084443-Route 3,2024-12-10T09:41:02.084453,,hCl+AN3ccB9UCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9UCQAAAAAAAA==/,"""ea0863c1-0000-1100-0000-67580cae0000""",attachments/,1733823662,,,,,,,,,,,,,,,,A102,1899,279.1,Clouds,0,0,1,253.68,0.05,10.97,59.37,4.11,1.17,2.7,0.38,Route 3
data-2024-12-10T10:11:03.188897-Route 1,2024-12-10T10:11:03.188909,,hCl+AN3ccB9VCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9VCQAAAAAAAA==/,"""ef085a8f-0000-1100-0000-675813b70000""",attachments/,1733825463,,,,,,,,,,,,,,,,A4 and A315,1715,279.53,Rain,0,0,1,253.68,0.05,10.97,59.37,4.11,1.17,2.7,0.38,Route 1
data-2024-12-10T10:11:04.027722-Route 2,2024-12-10T10:11:04.027732,,hCl+AN3ccB9WCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9WCQAAAAAAAA==/,"""ef08ce8f-0000-1100-0000-675813b80000""",attachments/,1733825464,,,,,,,,,,,,,,,,M4,2191,279.64,Clouds,0,0,2,250.34,0.04,8.65,61.51,2.95,1.02,2.61,0.34,Route 2
data-2024-12-10T10:11:04.337838-Route 3,2024-12-10T10:11:04.337848,,hCl+AN3ccB9XCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9XCQAAAAAAAA==/,"""ef080f90-0000-1100-0000-675813b80000""",attachments/,1733825464,,,,,,,,,,,,,,,,A102,1550,279.2,Clouds,0,0,1,253.68,0.05,10.97,59.37,4.11,1.17,2.7,0.38,Route 3
data-2024-12-10T10:41:05.438628-Route 1,2024-12-10T10:41:05.438638,,hCl+AN3ccB9YCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9YCQAAAAAAAA==/,"""f408ed3e-0000-1100-0000-67581ac10000""",attachments/,1733827265,,,,,,,,,,,,,,,,A40,1733,279.68,Clouds,0,0,2,253.68,0.11,10.11,60.08,3.99,1.1,2.52,0.36,Route 1
data-2024-12-10T10:41:06.253420-Route 2,2024-12-10T10:41:06.253430,,hCl+AN3ccB9ZCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9ZCQAAAAAAAA==/,"""f4084b3f-0000-1100-0000-67581ac20000""",attachments/,1733827266,,,,,,,,,,,,,,,,M4,2314,279.67,Clouds,0,0,2,253.68,0.08,8.05,62.23,2.89,0.95,2.37,0.33,Route 2
data-2024-12-10T10:41:06.602956-Route 3,2024-12-10T10:41:06.602966,,hCl+AN3ccB9aCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9aCQAAAAAAAA==/,"""f408a03f-0000-1100-0000-67581ac20000""",attachments/,1733827266,,,,,,,,,,,,,,,,A102,1704,279.45,Drizzle,0,0,2,253.68,0.11,10.11,60.08,3.99,1.1,2.52,0.36,Route 3
data-2024-12-10T11:11:07.875506-Route 1,2024-12-10T11:11:07.875517,,hCl+AN3ccB9bCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9bCQAAAAAAAA==/,"""f808f8cf-0000-1100-0000-675821cc0000""",attachments/,1733829068,,,,,,,,,,,,,,,,A40,1777,279.8,Clouds,0,0,2,253.68,0.11,10.11,60.08,3.99,1.1,2.52,0.36,Route 1
data-2024-12-10T11:11:08.781437-Route 2,2024-12-10T11:11:08.781447,,hCl+AN3ccB9cCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9cCQAAAAAAAA==/,"""f8083bd0-0000-1100-0000-675821cc0000""",attachments/,1733829068,,,,,,,,,,,,,,,,Western Ave/A40,2349,279.83,Clouds,0,0,2,253.68,0.08,8.05,62.23,2.89,0.95,2.37,0.33,Route 2
data-2024-12-10T11:11:09.151229-Route 3,2024-12-10T11:11:09.151238,,hCl+AN3ccB9dCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9dCQAAAAAAAA==/,"""f80874d0-0000-1100-0000-675821cd0000""",attachments/,1733829069,,,,,,,,,,,,,,,,A102,1571,279.48,Clouds,0,0,2,253.68,0.11,10.11,60.08,3.99,1.1,2.52,0.36,Route 3
data-2024-12-10T11:41:10.247842-Route 1,2024-12-10T11:41:10.247852,,hCl+AN3ccB9eCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9eCQAAAAAAAA==/,"""fe088752-0000-1100-0000-675828d60000""",attachments/,1733830870,,,,,,,,,,,,,,,,A40,1850,279.76,Clouds,0,0,2,253.68,0.14,9.25,62.94,3.76,1.05,2.59,0.36,Route 1
data-2024-12-10T11:41:11.084278-Route 2,2024-12-10T11:41:11.084288,,hCl+AN3ccB9fCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9fCQAAAAAAAA==/,"""fe080254-0000-1100-0000-675828d70000""",attachments/,1733830871,,,,,,,,,,,,,,,,M4,2199,279.81,Clouds,0,0,2,250.34,0.11,7.54,63.66,2.8,0.92,2.45,0.34,Route 2
data-2024-12-10T11:41:11.433036-Route 3,2024-12-10T11:41:11.433048,,hCl+AN3ccB9gCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9gCQAAAAAAAA==/,"""fe08be54-0000-1100-0000-675828d70000""",attachments/,1733830871,,,,,,,,,,,,,,,,A102,1629,279.54,Clouds,0,0,2,253.68,0.14,9.25,62.94,3.76,1.05,2.59,0.36,Route 3
data-2024-12-10T12:11:12.620840-Route 1,2024-12-10T12:11:12.620850,,hCl+AN3ccB9hCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9hCQAAAAAAAA==/,"""04091ab5-0000-1100-0000-67582fe00000""",attachments/,1733832672,,,,,,,,,,,,,,,,A40,2030,279.88,Clouds,0,0,2,253.68,0.14,9.25,62.94,3.76,1.05,2.59,0.36,Route 1
data-2024-12-10T12:11:13.477380-Route 2,2024-12-10T12:11:13.477389,,hCl+AN3ccB9iCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9iCQAAAAAAAA==/,"""040994b5-0000-1100-0000-67582fe10000""",attachments/,1733832673,,,,,,,,,,,,,,,,M4,2223,279.82,Clouds,0,0,2,250.34,0.11,7.54,63.66,2.8,0.92,2.45,0.34,Route 2
data-2024-12-10T12:11:13.806738-Route 3,2024-12-10T12:11:13.806747,,hCl+AN3ccB9jCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9jCQAAAAAAAA==/,"""0409cfb5-0000-1100-0000-67582fe10000""",attachments/,1733832673,,,,,,,,,,,,,,,,A102,1472,279.72,Clouds,0,0,2,253.68,0.14,9.25,62.94,3.76,1.05,2.59,0.36,Route 3
data-2024-12-10T12:41:15.137684-Route 1,2024-12-10T12:41:15.137694,,hCl+AN3ccB9kCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9kCQAAAAAAAA==/,"""0909c105-0000-1100-0000-675836eb0000""",attachments/,1733834475,,,,,,,,,,,,,,,,A40,2046,280.03,Clouds,0,0,2,250.34,0.15,8.91,64.37,3.55,1.03,2.71,0.39,Route 1
data-2024-12-10T12:41:15.945233-Route 2,2024-12-10T12:41:15.945244,,hCl+AN3ccB9lCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9lCQAAAAAAAA==/,"""09091406-0000-1100-0000-675836eb0000""",attachments/,1733834475,,,,,,,,,,,,,,,,M4,2272,279.94,Clouds,0,0,2,250.34,0.12,7.28,65.09,2.65,0.9,2.56,0.38,Route 2
data-2024-12-10T12:41:16.240247-Route 3,2024-12-10T12:41:16.240256,,hCl+AN3ccB9mCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9mCQAAAAAAAA==/,"""09093b06-0000-1100-0000-675836ec0000""",attachments/,1733834476,,,,,,,,,,,,,,,,A102,1379,279.83,Clouds,0,0,2,250.34,0.15,8.91,64.37,3.55,1.03,2.71,0.39,Route 3
data-2024-12-10T13:11:17.407468-Route 1,2024-12-10T13:11:17.407477,,hCl+AN3ccB9nCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9nCQAAAAAAAA==/,"""0d09b067-0000-1100-0000-67583df50000""",attachments/,1733836277,,,,,,,,,,,,,,,,A40,1952,279.99,Clouds,0,0,2,250.34,0.15,8.91,64.37,3.55,1.03,2.71,0.39,Route 1
data-2024-12-10T13:11:18.229108-Route 2,2024-12-10T13:11:18.229118,,hCl+AN3ccB9oCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9oCQAAAAAAAA==/,"""0d090868-0000-1100-0000-67583df60000""",attachments/,1733836278,,,,,,,,,,,,,,,,M4,2393,280.06,Clouds,0,0,2,250.34,0.12,7.28,65.09,2.65,0.9,2.56,0.38,Route 2
data-2024-12-10T13:11:18.618165-Route 3,2024-12-10T13:11:18.618174,,hCl+AN3ccB9pCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9pCQAAAAAAAA==/,"""0d094168-0000-1100-0000-67583df60000""",attachments/,1733836278,,,,,,,,,,,,,,,,A102,1370,279.92,Clouds,0,0,2,250.34,0.15,8.91,64.37,3.55,1.03,2.71,0.39,Route 3
data-2024-12-10T13:41:20.028224-Route 1,2024-12-10T13:41:20.028233,,hCl+AN3ccB9qCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9qCQAAAAAAAA==/,"""11095fce-0000-1100-0000-675845000000""",attachments/,1733838080,,,,,,,,,,,,,,,,A40,1924,280.3,Clouds,0,0,2,250.34,0.11,9.17,65.09,3.64,1.04,2.91,0.43,Route 1
data-2024-12-10T13:41:20.928146-Route 2,2024-12-10T13:41:20.928156,,hCl+AN3ccB9rCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9rCQAAAAAAAA==/,"""1109c6ce-0000-1100-0000-675845000000""",attachments/,1733838080,,,,,,,,,,,,,,,,M4,2323,280.18,Clouds,0,0,2,247,0.09,7.54,66.52,2.71,0.91,2.73,0.41,Route 2
data-2024-12-10T13:41:21.222848-Route 3,2024-12-10T13:41:21.222858,,hCl+AN3ccB9sCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9sCQAAAAAAAA==/,"""1109fdce-0000-1100-0000-675845010000""",attachments/,1733838081,,,,,,,,,,,,,,,,A102,1492,279.98,Clouds,0,0,2,250.34,0.11,9.17,65.09,3.64,1.04,2.91,0.43,Route 3
data-2024-12-10T14:11:22.424768-Route 1,2024-12-10T14:11:22.424805,,hCl+AN3ccB9tCQAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9tCQAAAAAAAA==/,"""16099a50-0000-1100-0000-67584c0a0000""",attachments/,1733839882,,,,,,,,,,,,,,,,A40,2023,280.35,Clouds,0,0,2,250.34,0.11,9.17,65.09,3.64,1.04,2.91,0.43,Route 1
